1c481131-cada-4714-899f-e8ec602fd0a2;PILOTING2;1;4;2;1;0;10000;0;0;1;1;
78cde9ee-7a45-4aa1-bd45-0670c16b1935;REACTOR4;11;5;2;2;0;8000;0;0;39;0;1;
6321d3cc-41cd-4932-ad43-4270159c7332;OXYGEN1;4;6;2;1;0;1000;1;0;1;1;1;
31185752-4942-49e9-88ed-87baa9fd2fb4;DOOR_CONTROL4;8;4;2;1;0;4000;0;0;14;1;1;
911c6fa4-8897-44aa-92b9-32892234457e;ENGINES3;4;2;2;1;0;1800;0;0;1;1;1;
2703d866-a175-4e42-813d-4ad09efb8868;HYPERDRIVE3;11;2;2;2;0;4000;0;0;37;0;1;
48a59f8b-5f28-43ef-b6b9-6dcfc793fb3c;SHIELDS5;6;5;2;2;0;5000;10;0;51;0;1;
a7daee5a-6880-4120-ac57-a4e33f3a1424;BOU_Heavy_Dual_flamer3;2;5;2;2;0;1800;0;0;47;0;0.0;0.0;0.0;0;
0517ac60-62d4-4538-b251-6c399ffda087;BOU_Heavy_Dual_laser2;8;2;2;2;0;1700;0;0;37;0;0.0;0.0;0.0;0;
edaaa801-1ad9-4d64-8781-65f76386a81a;Pierce_laser3;8;5;2;2;0;1700;0;0;39;0;0.0;0.0;0.0;0;
26ae296e-a370-47ff-9b84-2cea9aa51b73;WEAPONS_CONTROL2;12;4;2;1;0;4000;0;0;1;1;
4e3edee9-64a9-4296-abc2-771aa9b36d02;SENSORS3;5;4;2;1;0;2000;0;0;13;1;1;
1e383a65-e95c-40c8-9483-6157e71f193c;BOU_TELEPORT2;3;4;2;1;0;1000;2;1600;16;1;1;
