79faa05b-8252-4604-845b-79514c4a627f;323.00427166149;13034.739305597484;0.0;0.0;0;9;Icy Attacker;1;none;0;0;0;
b2c5fa4e-b801-4279-84a0-faf6487a4d6d;1220.9736814291734;13623.931721241192;0.0;0.0;333;9;Icy Attacker;1;none;0;0;0;
b815ff4a-9091-4c1b-854a-a8652865d1e5;743.1538920491789;13524.615095926041;0.0;0.0;325;9;Icy Attacker;3;none;0;0;0;
fa1b9264-4e9a-41c4-a00d-6b39e7183322;1179.9640040863565;13537.871066131263;0.0;0.0;333;9;Icy Attacker;3;none;0;0;0;
df4633cc-b042-4128-a324-a177cc39d921;762.5435344939434;12728.440648790012;0.0;0.0;0;9;Icy Attacker;1;none;0;0;0;
848e8079-25b3-42b1-a71f-1ef4c845e34a;1227.747355468033;13324.351155577084;0.0;0.0;251;0;Icy Attacker;2;none;1;0;0;
81448158-c7ec-4acf-8848-957b94507552;3593.2173061965227;3754.218222790557;0.0;0.0;270;5;Abundant Vynefis;0;none;0;0;0;
cfe18cc8-e44a-4f89-b0ac-055e5f557885;3205.0579284849614;3415.010109329977;0.0;0.0;105;5;Abundant Vynefis;2;none;0;0;0;
7193ea70-8c93-4c18-b560-29956f2eb90f;3910.8996678728445;3524.114892121807;0.0;0.0;0;5;Abundant Vynefis;3;none;0;0;0;
791d688d-fe81-4241-ad43-3eab24df585e;3665.704645294831;3885.92690317114;0.0;0.0;20;5;Abundant Vynefis;2;none;0;0;0;
41b839ea-9042-452b-8c30-3229edc0cca1;3804.2342675531436;3436.5113203589767;0.0;0.0;0;5;Abundant Vynefis;2;none;0;0;0;
c876f429-7710-42c0-9fe9-fc738880ac5b;3900.6624476947254;3430.8266518458367;0.0;0.0;270;0;Abundant Vynefis;1;none;1;0;0;
dbfc31b7-3b57-470f-ab79-3e77d1c33cab;3194.141469768092;3367.3625985653666;0.0;0.0;90;0;Abundant Vynefis;4;SHIP_SYSTEM:SENSORS2:;0;0;0;
62ade5f9-2b3b-4a3d-b561-c6d36a9cd0e3;3438.0184333980897;3246.9748184502237;0.0;0.0;20;0;Abundant Vynefis;4;SHIP_SYSTEM:DOOR_CONTROL1:;0;0;0;
fbc96355-24a9-4435-abe9-11dbb6d3f0b0;3786.1864891531154;3602.5919870854477;0.0;0.0;75;0;Abundant Vynefis;4;SHIP_SYSTEM:WEAPONS_CONTROL2:;0;0;0;
