f9c69bee-87f2-4a41-a021-cf03ace4101d;PILOTING1;3;5;2;1;0;5000;0;0;1;1;
02ffa9d7-d7e1-41d4-a54a-4bcd06e2ca42;REACTOR4;8;4;2;2;0;8000;0;0;45;0;1;
179a77a2-65c6-486b-9f06-92d541b80266;OXYGEN1;4;4;2;1;0;1000;1;0;1;1;1;
2bb0aa5f-9e1a-4587-9d78-8e42ec5167b8;DOOR_CONTROL1;6;5;2;1;0;1000;0;0;2;1;1;
d4f240fc-f104-4e99-a665-92359a43a722;ENGINES1;3;3;2;1;0;1000;0;0;1;1;1;
cd0c9e7b-5dd9-40e1-9a18-08f621fb0378;HYPERDRIVE1;1;5;2;2;0;1000;0;0;47;0;1;
e56fa628-e611-4e9f-9b84-f6815c668c9f;SHIELDS2;12;4;2;2;0;2000;4;0;38;0;1;
f088810b-39fa-48b8-8e09-35ab2058b68e;Triple_laser2;10;3;2;2;0;1700;0;0;45;0;0.0;0.0;0.0;0;
c09102d7-5404-4164-a509-bda01657eaad;WEAPONS_CONTROL1;2;7;2;1;0;2000;0;0;3;1;
9628e3b0-79ef-41e3-86b4-89aa1ecce045;SENSORS2;2;1;2;1;0;2000;0;0;2;1;1;
