3368.0;8710.0;401e934a-b85a-4024-9a21-30d8f792f9d7
3674.0;8710.0;cce62f76-a988-4e1e-9863-a9f03ad96a18
3490.0;8810.0;3f8e1020-8cd7-42e1-b0cd-5107a536d185
3096.0;8758.0;9343c708-4e9b-43d2-9741-6623456b1dea
3144.0;8760.0;a22e4046-d170-446d-9369-b6b8602056bf
4008.0;10486.0;ae28e339-78e2-4293-827d-8c387fce2e80
4004.0;10440.0;418099a7-327d-4967-a5e2-f5ece85773e0
4042.0;10486.0;7703c730-9bdf-42f0-ab9a-f507b96dcc2c
4032.0;10488.0;4cc4e35a-7e9f-4b61-b482-9d5a0334a505
4032.0;10416.0;31476662-7e30-41ca-ad71-6b622ba6afb8
