db5babc7-d7c1-44c4-954d-5f54af67bfbc;PILOTING2;14;5;2;1;0;10000;0;0;7;1;
69c72b99-e8b1-4226-b38f-1e4a355097ce;REACTOR4;6;4;2;2;0;8000;0;0;45;0;1;
8304b36e-5ac7-4091-b5d8-3397b07926eb;OXYGEN2;9;6;2;1;0;2000;2;0;14;1;1;
bf09611c-5c24-4dd5-8949-da7ece749243;DOOR_CONTROL5;4;7;2;1;0;5000;0;0;9;1;1;
775af7b3-45ac-4720-a8a8-80da21792e5d;ENGINES8;4;6;2;1;0;2800;0;0;13;1;1;
53128db1-0ad3-4fe6-ae4a-20e266c440ca;HYPERDRIVE4;11;4;2;2;0;5000;0;0;37;0;1;
2d8da739-275b-4e83-b426-6020cb6f7883;SHIELDS5;3;8;2;2;0;5000;10;0;40;0;1;
c8cb4bc4-26cc-49ec-91b6-37046015aa53;Quad_laser4;11;7;2;2;0;3000;0;0;39;0;0.0;0.0;0.0;0;
5b18145c-1199-4474-8ba5-5f8becc7eb27;Single_emp1;6;7;2;2;0;900;0;0;45;0;0.0;0.0;0.0;0;
6b26ec20-b9f7-4bb2-ab6a-c8bae9d5ceef;WEAPONS_CONTROL2;13;8;2;1;0;4000;0;0;3;1;
61835f66-4602-4353-b773-2b6cf1cc0845;SENSORS1;11;6;2;1;0;1000;0;0;16;1;1;
9dbb1b34-e130-4b4d-9038-019170f8339c;CAPACITOR3;8;7;2;1;0;6000;0;0;0;0;
2c822f27-d950-4fbb-b15b-ad905db1f4bd;BOU_TELEPORT2;15;6;2;1;0;1000;2;1600;5;1;1;
