218e9757-54aa-4027-879a-b2583251e13b;PILOTING2;4;4;2;1;0;10000;0;0;1;1;
f893f056-a97c-4557-840e-674673e8aef8;REACTOR4;6;3;2;2;0;8000;0;0;56;0;1;
3cda5971-67b3-40f2-be1d-b52102da7afb;OXYGEN1;6;5;2;1;1;0;1;0;2;0;1;
14435468-0aaa-4e6e-bb0a-2c1527326450;DOOR_CONTROL1;2;7;2;1;0;1000;0;0;3;1;1;
22f1c88b-6f47-4a29-95b5-7fc0c0c9cf73;ENGINES3;2;1;2;1;0;1800;0;0;2;1;1;
a0a8534a-7640-43ee-af3e-063ebc39a842;HYPERDRIVE2;12;4;2;2;0;3000;0;0;38;0;1;
dea16812-b62e-42b3-9958-b14028801bbd;SHIELDS2;1;2;2;2;0;2000;4;0;47;0;1;
2ff8bab7-0a5e-46e6-a12c-cad8925a7162;BOU_Basic_laser2;8;4;2;2;0;1000;1;27;45;0;323.0;10008.0;744.0;0;
1f1e8196-5b1c-44cb-ac1e-d323e34a405a;Emp1;1;5;2;2;0;1000;2;1088;47;0;325.0;10104.0;792.0;0;
54ccddfb-22f7-4126-b728-6231f55c1346;WEAPONS_CONTROL1;2;4;2;1;0;2000;0;0;14;1;
0dd39f58-1cd8-4775-ae87-25be345e926f;SENSORS1;3;3;2;1;0;1000;0;0;1;1;1;
df96af1e-d38e-4f55-99e6-8ffbe800d6dc;BOU_TELEPORT2;3;5;2;1;0;1000;2;1600;1;1;1;
