4416.0;5616.0;ac2f3f64-74cf-46aa-968f-fa0157d791ab
4320.0;5616.0;02e76224-c8e3-4416-8929-2430d16cd7be
4320.0;5616.0;91924910-aa29-4bf1-a978-08a3eff5d5f8
4320.0;5616.0;1a19b68f-a190-4d95-8cf7-3ea16e2c9b0e
12480.0;13128.0;f475b203-a9b7-4a46-b23b-13b5012fe958
12480.0;13128.0;d01e512a-dde6-4054-b686-0b4d7cf75d08
12816.0;13200.0;efe5ae9b-63c7-4290-be97-acc35f312dad
12816.0;13200.0;e02a77ed-c91c-459b-b2da-8124535e81fa
12480.0;13128.0;8aee043a-e85c-4330-a993-366b69623c8f
12816.0;13128.0;ab8bf32d-0ef1-4d87-95cd-9d2a80ad7de6
12816.0;13128.0;09994b75-033e-4e8d-8a17-7a33640d7fe4
