20665a52-f627-46cd-a078-c6054b5c7086;PILOTING1;1;6;2;1;0;5000;0;0;1;1;
0dc48bb4-cf43-47a2-adae-085d392761cb;REACTOR4;10;4;2;2;0;8000;0;0;45;0;1;
5d86b623-583c-45f7-ab6b-a28e6e50a4c2;OXYGEN1;5;5;2;1;0;1000;1;0;1;1;1;
3d61a955-4f55-4c7f-b809-ee643f1f10ee;DOOR_CONTROL3;1;3;2;1;0;3000;0;0;1;1;1;
bd5970de-b92e-440d-93a4-2cf61fb2b089;ENGINES4;5;4;2;1;0;2000;0;0;1;1;1;
0b1799c3-7778-4a21-8e6f-d8a9c2f7c54e;HYPERDRIVE1;2;4;2;2;0;1000;0;0;47;0;1;
2ca00931-d1fe-4b06-8bfd-9323cc67f285;SHIELDS1;3;6;2;2;0;1000;2;0;39;0;1;
b6233c1e-40bc-4a25-a3d0-7fdcfb543f73;BOU_Heavy_flamer3;3;2;2;2;0;1200;0;0;37;0;0.0;0.0;0.0;0;
37f9227b-5326-482a-9a35-992876e909c5;Basic_ML1;7;4;2;2;0;800;0;0;60;0;0.0;0.0;0.0;0;
a47d9295-1877-4054-8e45-853f8184ca8a;WEAPONS_CONTROL2;12;4;1;2;0;4000;0;0;21;1;
8c188d6e-97d8-48ae-b2b5-17a1471db2f5;SENSORS3;4;4;1;2;0;2000;0;0;26;1;1;
