1218.0;4582.0;4cc8fa64-7152-48b3-b65f-83a7f5bf560b
1548.0;4586.0;9162fa11-47bd-45d8-b1d4-ae6ababff41d
1224.0;4538.0;7b52e0bd-3a91-4990-9e0c-13081f2623f4
1316.0;4586.0;104f9c7c-aa92-40d1-bc87-360fdc925e40
1364.0;4584.0;49f5870e-6af7-4383-96a9-6f8f9b5296bf
7946.0;1548.0;a4e2b9ca-808d-424c-8d02-0e7119441864
7748.0;1366.0;5b358bb7-9da2-4369-8ca2-fb836ce4b5be
7898.0;1462.0;574f36e0-58da-4f2b-9423-313c5f295a71
7942.0;1564.0;06140fab-def1-4b32-aa3d-3b6f9a26d200
7990.0;1510.0;b6fb4269-200d-4cb3-b3fd-d16983b75889
1750.0;2822.0;85246e26-48e2-4575-ab73-307213c67c0c
1514.0;2762.0;2c81b798-33d7-40f1-aca9-5b9d86ec5a3f
1514.0;2728.0;b8b075cc-02a2-41e7-8ed5-a49006f0b8e2
1488.0;2928.0;35dffd14-6fac-4e1d-842d-4690310e7e66
1488.0;2928.0;284d5267-7389-4f67-9357-9bcbbebac1d0
224.0;2424.0;4247126f-e425-4612-b192-49d950ca41bc
266.0;2510.0;9a7ce0fa-6bbd-4074-b8c9-1395a099d0a7
266.0;2426.0;da68848a-ba9d-4d86-94d7-4ef8af36405b
288.0;2472.0;de7ea659-27d3-4d4c-b2f2-2e4acf67c190
720.0;2352.0;03b5f3d4-90e6-4835-8d7d-d5e430682aa8
