10394.0;7562.0;35ddf4b3-dcef-4676-848e-c1dc41b422fc
10388.0;7654.0;7736db5e-d20e-42c7-a477-4043beec6564
10824.0;7508.0;3b06c552-21ff-463c-8027-abbb11cd34b3
7604.0;11544.0;1968c1db-066b-4b6d-a991-813aec0640b7
7560.0;11450.0;feb8a60b-ffd1-4b5e-b93d-b10c3b2e59c8
7658.0;11546.0;c5e869f4-fcd4-4648-ae9a-ec92fa5c4a4a
13562.0;10630.0;2bb59def-e49b-4870-b384-6e2f23341d8a
12934.0;10674.0;db694d42-4c95-434e-b2e7-2bf0ce0b70b1
13130.0;10676.0;e413e5c7-1a46-475b-a2a1-7b5e571e46d7
4148.0;3956.0;909a22b1-e1b2-453d-aec8-b536abf7982b
4004.0;3866.0;1cac9500-ed56-4b08-8095-128c54ae9526
4056.0;3862.0;76ba9447-ce60-40ed-a383-9110a3d5ea71
6120.0;5977.0;d5de3766-4d53-4dcf-a5a4-33e249ebd326
6116.0;5976.0;77a39bfb-44bd-4bab-b560-40bbe2c88dac
6066.0;5972.0;5cda627a-7d6a-472b-ab0d-7cee52a8bb2c
6122.0;5976.0;57152ed7-7c2f-455f-86c8-72d33c8d9fd8
6120.0;5976.0;e0668a88-5754-49aa-b119-0210ac0044b6
8616.0;7800.0;e5a16294-7cfb-4653-8702-b9c0af67bf42
8564.0;7654.0;dad658f9-f9b0-43c7-a6df-e3c94b6e4593
8762.0;7750.0;3bb3dfc6-a94c-49e9-9bb0-e00a7e80c393
8572.0;2280.0;6c8eac68-70da-4ec6-bbdf-8482f5241000
8518.0;2136.0;7be9f9a8-c6cf-4a5b-acba-ce89e0fa2129
8518.0;2280.0;82ce8a6e-0297-4d6f-a144-95bca964b26a
