526e0f6e-3e51-4fac-a08c-371c12f04669;8846.698575846454;11354.484187340737;0.0;0.0;229;3;Unhealthy Cruel;1;none;0;0;0;
04b66dad-cef6-4224-92ec-e9b4165284fe;8808.557088146199;11107.719464714317;0.0;0.0;164;3;Unhealthy Cruel;3;none;0;0;0;
03d182a2-c210-49e3-b802-2e8a329c93c4;8275.230116315795;11040.616834305112;0.0;0.0;189;3;Unhealthy Cruel;3;none;0;0;0;
0b938caa-b228-46bf-9671-6c584d6b5d2a;1795.266661530998;11925.147424377337;0.0;0.0;0;4;Wide-Eyed Tuaxxokeo;3;none;0;0;0;
1ddddc72-ca5d-4cb2-9227-b9decc1bf83c;1993.9501846506098;11458.702599939783;0.0;0.0;192;4;Wide-Eyed Tuaxxokeo;1;none;0;0;0;
3b3b5b02-7ed6-4243-8e47-1485b94cf324;2135.5302192629315;11584.0639423472;0.0;0.0;0;4;Wide-Eyed Tuaxxokeo;2;none;0;0;0;
5fef5462-6edd-4fe3-a5c0-0bdb0f808c5c;1817.4957171317283;11605.253368190635;0.0;0.0;0;4;Wide-Eyed Tuaxxokeo;2;none;0;0;0;
4a766976-5069-41ab-ad9a-44249210e4d9;2084.852932654459;11661.288474827967;0.0;0.0;125;4;Wide-Eyed Tuaxxokeo;0;none;0;0;0;
cdf033de-7810-432c-b33c-d74b3011958a;1766.3682990581904;11874.533940478834;0.0;0.0;222;0;Wide-Eyed Tuaxxokeo;3;none;1;0;0;
984492ba-be46-42f6-bf7a-ff8ccf543581;5630.90940819067;6047.822491100745;0.0;0.0;0;6;Flimsy Marius;0;none;0;0;0;
260bc9ea-862c-473d-af81-c24ca743499b;6114.8484301668495;5172.741449467694;0.0;0.0;357;6;Flimsy Marius;2;none;0;0;0;
5538002f-69c4-4851-9472-a076c1c645bf;5783.962613436076;5478.556722269144;0.0;0.0;3;6;Flimsy Marius;2;none;0;0;0;
86fa32f5-1474-4572-bbfb-c0b6faa00bc4;5039.256523464529;8326.301785973379;0.0;0.0;55;6;Experimental Abdiel;3;none;0;0;0;
0a4c2f86-47cc-45cf-9e6b-f26f5012aff4;5100.549039226409;8549.85133549818;0.0;0.0;165;6;Experimental Abdiel;0;none;0;0;0;
de211ab1-4306-4819-9782-2a5f16aa17ad;5368.765931117215;8687.141808487711;0.0;0.0;165;6;Experimental Abdiel;2;none;0;0;0;
d9e2b0b8-9ca5-4156-b65a-235164b6dd9a;11875.629328779118;3295.554100095875;0.0;0.0;171;8;Futuristic Avonmora;1;none;0;0;0;
00433e2a-fede-4572-87a1-8eb35186ec18;11031.542208578738;3343.7353311459397;0.0;0.0;108;8;Futuristic Avonmora;3;none;0;0;0;
a05bc5fa-decb-43f9-a48c-83fc51a6ad3b;11019.31992872096;3142.064149871488;0.0;0.0;71;8;Futuristic Avonmora;0;none;0;0;0;
866604b6-9825-4527-bb8e-efec446ebaf1;13370.381002185484;9749.142739856736;0.0;0.0;45;3;Rough Measure;3;none;0;0;0;
ee0fa305-f55d-4588-b465-3f8f9fb51e69;12502.035053795285;9807.75332279261;0.0;0.0;140;3;Rough Measure;1;none;0;0;0;
c1a79ca0-1fc1-4319-8e96-24fcceb876e0;12622.285646994747;9831.160224030908;0.0;0.0;45;3;Rough Measure;0;none;0;0;0;
ac5eb610-4cca-449b-94b6-856b12ec1fe5;12774.551787472583;9381.498608634574;0.0;0.0;295;3;Rough Measure;3;none;0;0;0;
f992696c-600e-44a6-ad12-0b8e29b4c270;13274.208526307588;9068.977444941762;0.0;0.0;0;3;Rough Measure;0;none;0;0;0;
619971e0-efb9-46b4-8831-248e3407ee00;3952.8293945908017;9422.393936724653;0.0;0.0;255;11;Addicted Zrerkuam;3;none;0;0;0;
64a7d85b-d4bc-4842-b578-f5adf0f8f178;3672.30244804789;9118.77269729027;0.0;0.0;279;11;Addicted Zrerkuam;1;none;0;0;0;
3066f809-30da-48e1-a713-5e20b2624a7a;3492.9026720176134;9291.592936172745;0.0;0.0;22;11;Addicted Zrerkuam;0;none;0;0;0;
c59c7442-c359-487e-8c12-1b91f86d9bac;4051.7243666110417;9878.691685686561;0.0;0.0;105;11;Addicted Zrerkuam;0;none;0;0;0;
6d03c451-ce1b-4c2b-86b1-0d0985d74fe4;3789.3693725159264;9756.967515038637;0.0;0.0;166;11;Addicted Zrerkuam;2;none;0;0;0;
ffc57e3e-bc0c-462e-80ce-a3eb8a4399e3;2110.464110843091;10669.340022932445;0.0;0.0;204;3;Mysterious Sort;3;none;0;0;0;
71f80336-af12-4e45-8d15-35a2857900db;2505.8573609908003;10211.586927206266;0.0;0.0;79;3;Mysterious Sort;3;none;0;0;0;
d1e195a4-0c12-444f-ae4d-138b81e27344;1807.9095191713973;10022.98976350775;0.0;0.0;90;3;Mysterious Sort;3;none;0;0;0;
0173e15a-8b56-4396-a4c2-9805ed6ec94a;2089.642619522461;10035.027927617908;0.0;0.0;0;3;Mysterious Sort;3;none;0;0;0;
144aaef6-1557-4899-91fa-49a97901bb35;1831.9112574807107;10343.194257928659;0.0;0.0;201;3;Mysterious Sort;0;none;0;0;0;
1b6303d7-361a-432d-afc1-fbb3b9f8a292;2535.6764370414066;10216.183642683574;0.0;0.0;0;0;Mysterious Sort;3;none;1;0;0;
7a1a52af-e93a-4601-8037-680a0394dfa3;2577.1624698042438;10215.205515963688;0.0;0.0;39;0;Mysterious Sort;4;SHIP_SYSTEM:OXYGEN1:;0;0;0;
796d541f-7fc8-4735-b191-583bc73cab24;6110.2974506527435;2349.570338843508;0.0;0.0;244;9;Piquant Pirenei;2;none;0;0;0;
7d5bcc55-c7b1-4da6-b041-21327d50519f;5816.524788793866;2518.598396457964;0.0;0.0;313;9;Piquant Pirenei;1;none;0;0;0;
9c69ffb4-0c29-4584-8a2b-244ab13ddbf3;5892.461384852757;2613.8639514242573;0.0;0.0;65;9;Piquant Pirenei;1;none;0;0;0;
