de80a756-7cd8-400a-a9b3-b240ece5dee4;PILOTING1;1;6;2;1;0;5000;0;0;1;1;
98a6b878-33f9-41ae-be9d-fbe9c5f13eb2;REACTOR4;7;4;2;2;0;8000;0;0;60;0;1;
58e37b44-5714-42e1-a442-b44404f35a84;OXYGEN2;5;5;2;1;0;2000;2;0;1;1;1;
28eef05e-6106-4642-b04f-22dc01ef3724;DOOR_CONTROL3;5;4;2;1;0;3000;0;0;1;1;1;
b0c7a165-2159-443a-bb9d-b12033c00de4;ENGINES5;1;3;2;1;0;2200;0;0;1;1;1;
5a677690-2aae-4cd8-8713-90d38d35925d;HYPERDRIVE1;3;6;2;2;0;1000;0;0;39;0;1;
49802f77-1960-42f7-a449-f8e40216af76;SHIELDS1;2;4;2;2;0;1000;2;0;47;0;1;
5271a45e-5d9c-4681-bff6-521f66782503;Cluster_ML1;3;2;2;2;0;1000;3;3120;37;1;350.0;12984.0;10584.0;0;
fea98470-6472-4fb0-b566-20019711a273;WEAPONS_CONTROL2;9;4;1;2;0;4000;0;0;22;1;
963ca827-fe2a-4d50-802e-32033e9ca875;SENSORS2;4;4;1;2;0;2000;0;0;26;1;1;
