9670.0;2424.0;92b1c0df-7de8-469b-a301-4a73aac2c294
10200.0;2518.0;83819074-e4f5-4bce-9cf0-519ed3cd8528
9868.0;2424.0;2e92739a-7abb-4113-985a-5caa17a94cc0
9876.0;2326.0;0c0f00cd-0bec-42a0-a63e-f355f703902f
9914.0;2342.0;47d7b4e6-b74c-4132-afe4-c0359baf2ceb
10196.0;12312.0;d146fe02-40a6-4bc1-892f-8af54eeb3ac0
10196.0;12218.0;316f1e37-8e31-462c-a28c-71007494b554
10390.0;12266.0;5d32f4d2-13b5-42b1-80db-f6a2b25b8193
10054.0;12212.0;15d2acc1-20c7-4157-92d8-1d423cab2bbd
10058.0;12218.0;a1d2f61c-7701-4a8d-95d0-d50983ce09af
3032.0;9718.0;1cfa3139-f6d7-422f-acd9-6287075f2d6b
2764.0;9718.0;32121138-c590-4043-b839-6c202b45a6b4
2998.0;9626.0;9e028d4d-1eb7-46f5-8485-16b3ab2bd405
3168.0;9648.0;224ad788-98b4-484d-a3bf-17ba8af662c6
3264.0;9720.0;1989c0ae-5a37-4df6-9c08-14bff9bb9b46
2762.0;9768.0;dc9c636f-d744-421e-9c56-b38cf2e4fdf9
2708.0;9770.0;33c19430-c783-4260-a551-32c14beaad6c
5936.0;3430.0;ba9331df-5c78-4b97-b11f-18508921ebd7
5926.0;3340.0;fb2aedd2-a1c2-4641-af43-e4a59072378f
5722.0;3430.0;7b78194b-262c-4513-9bf7-ca5c27883863
5616.0;3552.0;a1dddbf7-a937-4d8f-bab0-b0deb59dc5b5
5664.0;3384.0;532e387d-eb2e-44bf-a082-9d68b15b0389
5970.0;3524.0;a88ae96d-0432-4ee6-9969-e6c51cec5175
5978.0;3528.0;4b75c2d6-eefd-4c9b-97b0-0ed1173492ac
