0e37db7e-47b8-4aec-8f99-ff38ba5da1f7;PILOTING1;1;3;2;1;0;5000;0;0;1;1;
88dc94b2-91c2-4c39-a0e8-2e993def699d;REACTOR4;10;4;2;2;0;8000;0;0;45;0;1;
6355ba06-7e95-4c98-8d58-34f884f59773;OXYGEN1;5;4;2;1;0;1000;1;0;1;1;1;
804c5841-4b5b-4152-bfb7-e09221c8c9cf;DOOR_CONTROL2;1;6;2;1;0;2000;0;0;1;1;1;
d6a44cbb-0415-4559-95ca-a877680d9f1c;ENGINES4;5;5;2;1;0;2000;0;0;1;1;1;
3f50ff7b-9bf7-400d-bd08-b31043ac14be;HYPERDRIVE2;2;4;2;2;0;3000;0;0;47;0;1;
88b26882-2a46-4bf9-bcf1-cb24acf31197;SHIELDS1;7;4;2;2;0;1000;2;0;60;0;1;
40bc895d-7547-4b9a-862f-d97290f048ee;Single_emp1;3;2;2;2;1;135;2;0;37;0;0.0;0.0;0.0;0;
af88e015-794a-4038-8436-11aea020753b;Basic_ML3;3;6;2;2;0;1200;1;232;39;0;308.0;7080.0;3432.0;0;
6ae98f55-89a5-48a3-97bc-0ac9484dbc4d;WEAPONS_CONTROL2;4;4;1;2;0;4000;0;0;26;1;
e5c5e1be-9bf0-4488-8055-a802d9a63a25;SENSORS2;9;4;1;2;0;2000;0;0;22;1;1;
