ff780aad-3483-4dc9-bb43-04e6f54d8634;PILOTING1;10;5;2;1;0;5000;0;0;1;1;
543dfb74-ccf6-430f-ade0-584e9c9953c2;REACTOR4;5;7;2;2;0;8000;0;0;40;0;1;
d1435805-7997-4464-b3d3-ddd1a3a34d54;OXYGEN1;3;2;2;1;0;1000;1;0;2;1;1;
f164879f-3f0e-47dc-adc7-59671829d639;DOOR_CONTROL1;6;6;2;1;0;1000;0;0;14;1;1;
87f406bb-dfef-44dc-bc4b-4491738751f4;ENGINES5;6;4;2;1;0;2200;0;0;5;1;1;
81743896-6340-4f1d-923f-0ed22c890c32;HYPERDRIVE3;12;4;2;2;0;4000;0;0;45;0;1;
c940a640-b648-4fc0-90c8-fbe2d3f36405;SHIELDS4;5;2;2;2;0;4000;8;0;38;0;1;
6d2df2c9-b0be-4945-9632-b810cc02544c;Dual_laser3;2;3;2;2;0;1200;2;728;46;0;124.0;840.0;12120.0;0;
09d534a0-a52a-40db-a81e-f6e8a53318a8;BOU_PLASMA_CUTTER1;8;5;2;2;0;800;2;976;37;0;125.0;661.44;12134.88;0;
cfc48300-83a8-4c68-b7b7-c5a9a69e9444;WEAPONS_CONTROL2;15;5;2;1;0;4000;0;0;1;1;
690fd2dc-7f67-4a4f-86d0-aad5819059e4;SENSORS3;3;8;2;1;0;2000;0;0;3;1;1;
