cae5b177-8c42-4323-916f-82ed47b2fb2a;PILOTING1;4;6;2;1;0;5000;0;0;13;1;
74727976-3f76-4642-bdac-c5109727af95;REACTOR4;5;7;2;2;0;8000;0;0;39;0;1;
ee6c4ace-3d37-44bc-8b65-14eacf4148b6;OXYGEN2;5;5;2;1;0;2000;2;0;14;1;1;
c9e7afbe-085f-4e51-a514-b7124e53fdd4;DOOR_CONTROL3;7;5;2;1;0;3000;0;0;13;1;1;
b9ac882e-191b-4fb1-a31d-5bf5fac31602;ENGINES2;10;4;2;1;0;1400;0;0;3;1;1;
df5aeca1-1439-4c52-9cba-2f47d7024638;HYPERDRIVE3;2;7;2;2;0;4000;0;0;40;0;1;
0f02c663-efec-4ec3-a5d6-7e8083308580;SHIELDS2;5;2;2;2;0;2000;4;0;37;0;1;
7dcf358d-974f-4b93-bb40-33494d126ce2;Basic_ML3;2;2;2;2;0;1200;0;0;38;0;0.0;0.0;0.0;0;
ebf04892-e277-46b9-bc06-68cb8eb95ef8;BOU_Heavy_laser3;12;3;2;2;0;1200;0;0;37;0;0.0;0.0;0.0;0;
f06bea67-d024-43bf-a2c0-da92003773f8;WEAPONS_CONTROL2;8;4;2;1;0;4000;0;0;2;1;
fb993abe-5c4e-4580-aae4-03c09577c8a7;SENSORS2;2;6;2;1;0;2000;0;0;2;1;1;
