1de69032-2ac2-4342-882f-bbb3ba3a7ea3;PILOTING2;2;7;2;1;0;10000;0;0;3;1;
fda01e45-98c2-4551-8b38-ecadb5d0c670;REACTOR4;10;3;2;2;0;8000;0;0;45;0;1;
646d3f34-1b36-42cd-b5e8-496178f1dd77;OXYGEN2;2;1;2;1;0;2000;2;0;2;1;1;
80afa65f-f664-4c0f-86ab-734c078e49a2;DOOR_CONTROL1;2;4;2;1;0;1000;0;0;14;1;1;
95d123a2-043b-4451-929f-0b959276a9e4;ENGINES2;6;5;2;1;0;1400;0;0;2;1;1;
14106b5b-d50f-4aae-8d06-823d52d5dae8;HYPERDRIVE2;12;4;2;2;0;3000;0;0;38;0;1;
a3ca75ce-6bea-41ff-804d-5d1715f29d6f;SHIELDS2;1;5;2;2;0;2000;4;0;47;0;1;
8825ca4a-f4a7-4946-aea3-eaafba1e1c80;BOU_Dual_laser2;1;2;2;2;0;1000;2;670;47;0;347.0;13080.0;1704.0;0;
3abe78ca-d423-4966-82c5-1e28cdaa2f5c;WEAPONS_CONTROL1;3;5;2;1;0;2000;0;0;1;1;
4598ae6c-d614-4821-84e4-7526de94491f;SENSORS1;3;3;2;1;0;1000;0;0;1;1;1;
c03e7bb2-02d7-4e70-914f-6453ee594164;BOU_TELEPORT2;4;4;2;1;0;1000;2;1600;1;1;1;
