13608.0;7316.0;48d493fc-a4ea-417b-ae0e-00d8a7e15e49
13990.0;6986.0;2a3cc37d-9a12-478e-9ef5-aeed00baca41
14038.0;7370.0;2ad5c521-80f2-462c-b453-004b0169c0cd
13950.0;7226.0;bdfa266d-4bec-44ba-a781-deceed0cc060
13670.0;7126.0;79da7000-09a6-4815-85a0-fd93696f6708
14042.0;7418.0;176fc2ba-7247-4a34-8313-94d83455d17a
5516.0;12454.0;115d55c5-35d0-4518-bb7d-498379d16411
5254.0;12550.0;3b40b440-1ff8-47c1-9969-e42c26dc7e92
5440.0;12602.0;e70aefb5-d249-4bef-9cf3-bd227cf7d420
5544.0;12458.0;e4a82ee9-1c46-48df-8da0-016ece310f0a
5590.0;12454.0;f1525391-8e47-4ba8-9247-ff6b7c0ea735
2948.0;13558.0;472931fd-977c-44b7-a623-fd58d2477f1b
3142.0;13462.0;964a64d1-80c7-4bdf-9cd2-9eceae502416
3286.0;13558.0;a447ae78-e170-45c7-98a1-ec5da052f52c
2864.0;13368.0;d3e8ab83-e50c-4002-a612-6cb0f1a0fafd
2856.0;13416.0;cde5d300-f703-4d9a-ab90-94d8ca43e2c2
11674.0;9146.0;f70c0bbe-5030-4b9b-8ae8-3f1ef88d060e
11986.0;9098.0;8f0873a9-acd3-4a0d-a556-e49c94000033
11926.0;9118.0;44b2f7d9-726e-4eea-aa59-4581ec02a068
11808.0;9144.0;927b0bba-baa5-4b91-a3b7-ac774bc9b6c2
11712.0;9024.0;7839561c-18f8-4756-a104-335d9a5a2285
1616.0;13082.0;8d2ae1ef-c174-4b92-a4c7-b94c2b5032c0
1754.0;13128.0;56ab02cd-5c28-411c-b5be-1534cb4d6129
1750.0;13128.0;9fa309ec-7203-4ef5-a857-20e896d18259
1440.0;13032.0;4170fbda-9cb0-4466-bdb3-1b79d1d66f81
1440.0;13032.0;a765fa84-7ae7-4867-9f2d-ddab5121e168
2178.0;1656.0;ff7329b2-f465-4380-8fb0-3e3723d2bb1c
2618.0;1510.0;98da2110-8bec-4296-96c1-a7d4b5131823
2132.0;1706.0;8f3d37c1-3179-413a-a8e4-0f1d648252d0
2640.0;1680.0;24250d65-b3a3-4d5f-9f48-fe3859dface3
2448.0;1608.0;b6a3cd1f-5360-4ff1-8276-7611aaab64d5
2378.0;1560.0;27124a4b-f3c4-478a-9614-193708dcd7d3
2374.0;1564.0;5f566d47-6ad8-47d5-ac31-c6eb63b277b2
1364.0;12360.0;3b1d0a1c-305e-4b4c-8d1d-52415056de05
1254.0;12358.0;adadf4c1-3fa3-4c44-9df5-a5935c70b33d
