1606.0;13461.0;2a616b27-8969-4adb-a623-fbf7725bee83
1562.0;13564.0;12d3e4b1-a4b1-49d1-a5e1-0bbbbd7c4e34
1462.0;13512.0;626a1225-d791-4f82-b567-d0840a560ce0
8669.0;10245.0;8db52247-002b-4118-81b0-ef9014b4ef66
8381.0;10249.0;99d2f5c4-56d3-4eb5-b19e-83eb2ac60284
8178.0;10346.0;5358c8e3-9c96-421a-ac50-5b30d76dc39e
7555.0;11111.0;99634dec-01b7-4034-a956-e99aa629d9aa
7943.0;11063.0;bf7ff450-eb08-4539-8989-f550a23b2643
7509.0;10963.0;10bbe5bc-0d8e-483b-8402-c69458aa1211
7658.0;11162.0;800fb07d-4c03-44b9-a83f-573861eb67ed
7650.0;11164.0;90e105ff-6829-4694-8865-5f16346195d2
