4c1badd2-1bc7-4a06-8152-02f0b3075381;PILOTING1;3;5;2;1;0;5000;0;0;14;1;
24932777-b0e9-42be-a147-dc6ed28ae833;REACTOR4;2;3;2;2;0;8000;0;0;47;0;1;
4b538209-83b8-41a1-a276-7f9f8502fd94;OXYGEN2;7;4;2;1;0;2000;2;0;2;1;1;
c7f598b1-47a4-4d4a-bdac-d2d241e5b8fd;DOOR_CONTROL2;5;5;2;1;0;2000;0;0;1;1;1;
a624ba78-41f1-440a-a65d-2be2db3cbac0;ENGINES5;4;3;2;1;0;2200;0;0;1;1;1;
455faa4a-123a-4518-be7d-95ede36edd09;HYPERDRIVE3;12;5;2;2;0;4000;0;0;40;0;1;
b5da7eef-7411-46d3-9279-2da4fb129281;SHIELDS2;2;6;2;2;0;2000;4;0;47;0;1;
708ba4ed-7ed7-473a-94c1-030a653010a7;Emp2;14;4;2;2;0;1100;0;0;37;0;0.0;0.0;0.0;0;
0c5bb710-745d-49e6-a911-f5962c78707c;Heavy_flamer1;7;5;2;2;0;800;0;0;51;0;0.0;0.0;0.0;0;
3afa38f5-3346-4ca0-82cf-a857875d0173;WEAPONS_CONTROL2;4;7;2;1;0;4000;0;0;1;1;
9e7b415e-4dc2-4339-8c66-e21d7869ce51;SENSORS3;11;4;2;1;0;2000;0;0;1;1;1;
