c2797ca0-7c05-47ab-b01b-2b08e5248a20;PILOTING2;1;6;2;1;0;10000;0;0;1;1;
335103e2-5d7e-439b-8872-48c3278f8ab8;REACTOR4;10;4;2;2;0;8000;0;0;45;0;1;
8be56c3f-e63f-4479-87cf-9607c1530c5b;OXYGEN1;5;5;2;1;0;1000;1;0;1;1;1;
ea3628ef-ff73-4bd6-a806-9151551128f3;DOOR_CONTROL2;1;3;2;1;0;2000;0;0;1;1;1;
c5ce8d3e-1286-4a72-ad53-30612618cbee;ENGINES5;5;4;2;1;0;2200;0;0;1;1;1;
10b33f75-9ed3-407d-aa11-f6f85ac6732a;HYPERDRIVE3;2;4;2;2;0;4000;0;0;47;0;1;
0359b1e9-0f07-4646-99b9-8da96954c57a;SHIELDS1;3;6;2;2;0;1000;2;0;39;0;1;
b7cbc86a-d623-41c6-ad80-e6f57d893192;Heavy_laser1;7;4;2;2;0;800;0;0;60;0;0.0;0.0;0.0;0;
9c6d6722-534e-4e5f-ba1a-73e239067e34;BOU_Pierce_laser2;3;2;2;2;0;1500;0;0;37;0;0.0;0.0;0.0;0;
53c5ad1c-5556-43f1-a6ff-ccf9ab3682a5;WEAPONS_CONTROL2;9;4;1;2;0;4000;0;0;22;1;
25368b83-91b2-4e72-8893-0337e4932a0a;SENSORS1;12;4;1;2;0;1000;0;0;21;1;1;
