42324688-d5bc-4e44-ab1d-7179e751b22f;PILOTING1;15;5;2;1;0;5000;0;0;1;1;
178dd745-eb1e-43a1-ad3e-74f0cfb8886d;REACTOR4;5;2;2;2;0;8000;0;0;38;0;1;
569d37fc-afba-494a-a299-1b5b0618441a;OXYGEN2;6;4;2;1;0;2000;2;0;5;1;1;
92e7c074-79f7-45cc-ab49-9278205b55d1;DOOR_CONTROL3;3;2;2;1;0;3000;0;0;2;1;1;
9cfd794c-2c5f-4396-8079-fddd7a8023ab;ENGINES4;10;5;2;1;0;2000;0;0;1;1;1;
b2e7f8cb-aee6-4a7b-8feb-b90ad07224fb;HYPERDRIVE3;2;3;2;2;0;4000;0;0;46;0;1;
129e93af-fd3a-418b-96ee-55c5efa09a8c;SHIELDS3;8;5;2;2;0;3000;6;0;37;0;1;
1c37fb6d-39d1-45c9-88e4-ac8fa4d09e93;Pierce_laser3;12;4;2;2;0;1700;2;1360;45;1;20.0;3240.0;3480.0;0;
71af32b8-d314-48dc-9ad7-5c0b9f723c04;Advanced_ML1;2;6;2;2;0;1200;1;680;46;1;24.0;3240.0;3720.0;0;
e7b03020-a938-47b7-aef5-f3fe104fbed7;BOU_Pierce_laser1;5;7;2;2;0;1300;2;1520;40;1;26.0;3192.0;3672.0;0;
0fa53ee3-9c50-4107-989f-77e4e58ccb03;WEAPONS_CONTROL2;3;8;2;1;0;4000;0;0;3;1;
8e298978-8b91-40d2-a13e-3f0ef241828c;SENSORS3;6;6;2;1;0;2000;0;0;14;1;1;
d891dcdf-1b89-4ddc-b3b0-f92139a8a205;BOU_TELEPORT2;5;5;2;1;0;1000;2;1600;4;1;1;
