01315d5c-7d08-4645-b070-1bfbba615741;PILOTING2;5;4;2;1;0;10000;0;0;1;1;
1a802fdd-c1ee-42c8-9b2e-8f63ecee1e01;REACTOR4;3;2;2;2;0;8000;0;0;37;0;1;
03b75fd9-c3e9-4f88-8f46-4145e0e5b441;OXYGEN1;1;3;2;1;0;1000;1;0;1;1;1;
2cafa201-07c1-43ec-92db-c95492f04506;DOOR_CONTROL3;5;5;2;1;0;3000;0;0;1;1;1;
d318d662-b83a-4907-93b0-6e3ddd28f5f1;ENGINES3;1;6;2;1;0;1800;0;0;1;1;1;
636eb9ca-a6f2-477a-9cba-d72d3bdea8c9;HYPERDRIVE2;3;6;2;2;0;3000;0;0;39;0;1;
d22cbd8d-9e14-4ee5-a4f6-b431c054e046;SHIELDS2;2;4;2;2;0;2000;4;0;47;0;1;
0a2684c8-5264-49f5-ae22-c80adfbd89e2;GAT_LASER2;7;4;2;2;0;1200;3;2640;60;1;0.0;0.0;0.0;0;
ea76564c-ab98-47e3-87fe-933a984d88c7;WEAPONS_CONTROL2;9;4;1;2;0;4000;0;0;22;1;
652d296b-697b-474d-8fd9-1d386277ffab;SENSORS2;4;4;1;2;0;2000;0;0;26;1;1;
