7e73ea0b-c90a-4938-9abb-17fa95bf4812;PILOTING1;4;7;2;1;0;5000;0;0;6;1;
ebb32e8e-ddb4-4f19-8e70-03147334eac3;REACTOR4;3;3;2;2;0;8000;0;0;38;0;1;
37623f63-f694-4502-af83-8e18d1529830;OXYGEN2;4;5;2;1;0;2000;2;0;7;1;1;
7ad56b35-0b79-4938-bb60-2ce3f6c8656e;DOOR_CONTROL5;6;6;2;1;0;5000;0;0;13;1;1;
7a00e6bb-e63d-4d28-b49b-768ee531f179;ENGINES3;11;6;2;1;0;1800;0;0;1;1;1;
80de830a-7b60-49bc-93c3-13ebcd79fa62;HYPERDRIVE2;9;4;2;2;0;3000;0;0;37;0;1;
17126c0f-eb65-4227-9562-8f89bfa6ee24;SHIELDS1;9;7;2;2;0;1000;2;0;39;0;1;
8082e7f7-2115-42be-8906-704c72ddd04d;CAN_OPENER4;3;8;2;2;0;1800;0;0;40;0;0.0;0.0;0.0;0;
3eac8bdc-83aa-46e2-a028-e8525283c726;WEAPONS_CONTROL1;4;6;2;1;0;2000;0;0;15;1;
fb952dc6-3a24-4fe0-8bf9-37362b305dcc;SENSORS2;13;6;2;1;0;2000;0;0;1;1;1;
8dd7c062-bec4-4b1c-af1c-94de7fa4420e;CAPACITOR2;7;7;2;1;0;4000;0;0;0;0;
fa2e1844-2107-48da-bba1-f4d88a28e6e3;BOU_TELEPORT2;11;4;2;1;0;1000;2;1600;1;1;1;
