5864.0;4970.0;3fe0f4ad-9e71-4278-bea8-7ec346d79140
5638.0;4868.0;3c205ed6-1184-4e33-9edb-ee9afddd5448
5712.0;5016.0;b548946e-aba8-420e-8cdb-fa24fd7a9dc5
5736.0;5018.0;2e3d4a0d-d8f5-46e9-8926-f7e3bba357bf
5978.0;4922.0;aed3950d-67e4-4eac-b50c-a524d26950d8
6026.0;4918.0;ba82cbe9-9aa7-4750-a205-5e251fcca02e
5976.0;4918.0;4912796e-7f85-430c-8eab-8a3d81ca9a60
2618.0;1750.0;b5ebc463-8e0a-47ed-92a1-2b00d59875e9
2728.0;1754.0;d3881a9f-822b-461a-9fdb-75b0db51b163
2496.0;1800.0;131c68bd-2245-4c15-86c9-f49358104025
3000.0;1702.0;e37c33b0-d755-48ee-b163-ea5ec8d3b65c
3000.0;1758.0;c7f085c0-5146-4ad7-8bc1-21b4dfcf2901
3768.0;2036.0;7fa8a709-6753-4db9-a9f1-772ebeecbc13
3650.0;2042.0;5945a5c9-d40f-44e8-be6d-86817d773383
3648.0;2064.0;ffc87a6d-9d24-4bed-aa2c-2856c0b1afa4
